"","OTU","average","sd","ratio","ava","avb","cumsum","p","contribution","comparison"
"142","Candidatus.Wirthbacteria",6.49203483935485e-06,5.25919545021353e-06,1.23441596738742,1.33509072449298e-05,1.11425382315242e-05,0.999951484824137,1,1.17981684359947e-05,"P. Contaminated_Karst P."
"143","Candidatus.Odinarchaeota",6.43391144238665e-06,1.20523460274419e-05,0.533830627475955,1.40761966627013e-05,1.92868051422504e-06,0.99996317736319,0.2262,1.16925390529765e-05,"P. Contaminated_Karst P."
"144","Candidatus.Parvarchaeota",6.26505784283456e-06,5.75367522777381e-06,1.08887929798196,1.34236670526491e-05,4.82558067569088e-06,0.999974563039563,0.6986,1.13856763730436e-05,"P. Contaminated_Karst P."
"145","Candidatus.Verstraetearchaeota",4.90160635596577e-06,7.13651265986763e-06,0.686834955612156,1.07200092531233e-05,6.47839156218267e-06,0.999983470874907,0.4246,8.90783534401862e-06,"P. Contaminated_Karst P."
"146","Candidatus.Lokiarchaeota",3.82576949720167e-06,3.23449948778916e-06,1.18280108302526,8.78238738431004e-06,4.94112369981075e-06,0.999990423559857,0.6584,6.95268494999013e-06,"P. Contaminated_Karst P."
"147","Coprothermobacterota",2.45007934533935e-06,3.29154263450017e-06,0.744355950203696,5.30919770476431e-06,3.38827415476721e-06,0.999994876162086,0.4122,4.45260222903254e-06,"P. Contaminated_Karst P."
"148","Candidatus.Thorarchaeota",1.58050506572425e-06,1.59486896031659e-06,0.990993683525266,3.04228820310202e-06,2.00304273215986e-06,0.999997748461055,0.1902,2.87229896900332e-06,"P. Contaminated_Karst P."
"149","Candidatus.Korarchaeota",9.47647486680649e-07,9.22068640468509e-07,1.02774071808704,1.66836214401297e-06,1.72727545141415e-06,0.999999470649081,0.3644,1.72218802596547e-06,"P. Contaminated_Karst P."
"150","Rhodothermaeota",2.91279500334426e-07,4.60182304334891e-07,0.632965452149268,2.19507712734751e-07,4.63177775226082e-07,1,0.0184,5.29350918987426e-07,"P. Contaminated_Karst P."
"151","Proteobacteria",0.117468392635797,0.0811115741339634,1.44823218991887,0.350556886200719,0.375803810827861,0.185454055728449,0.9146,0.185454055728449,"P. Contaminated_Mine"
"152","Actinobacteria",0.115377471255329,0.0258747364659845,4.45907812073785,0.0228152855516599,0.253570228062318,0.367607054538386,2e-04,0.182152998809937,"P. Contaminated_Mine"
"153","Firmicutes",0.10870587430003,0.0851738270259342,1.27628261046589,0.0387228468639121,0.250311822910483,0.539227222466896,0.0016,0.17162016792851,"P. Contaminated_Mine"
"154","Candidate Division WWE3",0.0306662732931117,0.0531984602079296,0.57645039298601,0.0615693471281554,0.000288041017458994,0.587641818331141,0.2372,0.048414595864245,"P. Contaminated_Mine"
"155","Planctomycetes",0.0278034061420027,0.0469060295598799,0.59274695391792,0.0579043556547201,0.00354874720543026,0.631536642431496,0.199,0.0438948241003549,"P. Contaminated_Mine"
"156","Bacteroidetes",0.0263667312466738,0.0198124620371443,1.33081548356997,0.0562495120410272,0.0531057336169677,0.673163305879239,0.5596,0.041626663447743,"P. Contaminated_Mine"
"157","Candidatus Woesebacteria",0.0143329473305162,0.0222793169168184,0.643329747677158,0.028807988051936,0.000147871047614306,0.695791547854319,0.2702,0.02262824197508,"P. Contaminated_Mine"
"158","Spirochaetes",0.0120730491199922,0.0248311303367576,0.486206183780545,0.0257741585816331,0.00203711854017309,0.714851959545259,0.2134,0.0190604116909401,"P. Contaminated_Mine"
"159","Euryarchaeota",0.010579373881438,0.0264635949880671,0.399770850718068,0.0198401993035214,0.00899965546012163,0.731554220888558,0.9972,0.016702261343299,"P. Contaminated_Mine"
"160","Elusimicrobia",0.0102499872583569,0.0163901470622727,0.625374941384793,0.0212107989519247,0.000756066012748717,0.747736460770914,0.2682,0.016182239882356,"P. Contaminated_Mine"
"161","Candidatus Moranbacteria",0.00944922831555079,0.0167713985988144,0.563413257390397,0.0191999969660581,0.000340077513162093,0.762654496808541,0.2124,0.014918036037627,"P. Contaminated_Mine"
"162","Candidatus Omnitrophica",0.00868851420248039,0.0172343946153524,0.504138056276179,0.0179120167423718,0.000718901758516433,0.776371550059623,0.243,0.013717053251082,"P. Contaminated_Mine"
"163","Candidatus.Uhrbacteria",0.00764690777930122,0.0200169410572926,0.382021796308148,0.0154417457847932,0.000154000773228155,0.788444159802822,0.129,0.012072609743199,"P. Contaminated_Mine"
"164","Ignavibacteriae",0.00566927212625043,0.0106831238752135,0.530675502078939,0.0118929968132692,0.00058936874069637,0.797394563270938,0.2446,0.00895040346811604,"P. Contaminated_Mine"
"165","Candidatus.Yanofskybacteria",0.00504569580131788,0.00942097195420407,0.53558123576265,0.0101983807750058,0.000112809499723764,0.805360491205507,0.1764,0.00796592793456896,"P. Contaminated_Mine"
"166","Candidatus.Nomurabacteria",0.00503982058902098,0.00658842515917406,0.76495072301205,0.0101784331723418,0.000102154756848983,0.813317143607107,0.2118,0.00795665240160004,"P. Contaminated_Mine"
"167","Candidatus.Collierbacteria",0.00503622790912193,0.00832350507270531,0.605060952703313,0.0100934430593297,2.1843863170963e-05,0.821268124039905,0.2254,0.00795098043279796,"P. Contaminated_Mine"
"168","Candidatus.Peregrinibacteria",0.00472276419483478,0.00738896565993732,0.639164453076486,0.00963470260579555,0.000194597946734046,0.828724221416641,0.2054,0.00745609737673603,"P. Contaminated_Mine"
"169","Candidatus.Daviesbacteria",0.00463752370925621,0.00619264385356098,0.74887621812604,0.00932334092065387,5.02058027470226e-05,0.836045744773864,0.2058,0.00732152335722291,"P. Contaminated_Mine"
"170","Nitrospirae",0.00455695346664077,0.00457716668649384,0.995583901300182,0.00907910813647194,0.00538198071517733,0.843240067290684,0.7012,0.00719432251682006,"P. Contaminated_Mine"
"171","Chloroflexi",0.00446898258393384,0.00516509929961955,0.865226847480554,0.0117817959523872,0.00461935478029508,0.850295505154212,1,0.00705543786352802,"P. Contaminated_Mine"
"172","Candidatus.Falkowbacteria",0.00423499326085,0.00734009417160651,0.576967156256947,0.00876725643968151,0.000323358928785056,0.856981530718913,0.335,0.00668602556470099,"P. Contaminated_Mine"
"173","Candidatus.Wolfebacteria",0.00412163577635392,0.0077560412020069,0.53140973197608,0.00829538606571133,5.42195624530412e-05,0.863488592353188,0.6644,0.00650706163427495,"P. Contaminated_Mine"
"174","Deinococcus.Thermus",0.00392884552367956,0.0041581525515988,0.944853627885522,0.00067648471277119,0.00846483280688929,0.869691285012446,0.001,0.00620269265925799,"P. Contaminated_Mine"
"175","Cyanobacteria",0.00377902067955815,0.00375229081738195,1.00712361154215,0.00301778150747756,0.0086332364341824,0.875657440639336,0.0054,0.00596615562689007,"P. Contaminated_Mine"
"176","Candidatus.Roizmanbacteria",0.00368359610421058,0.0032862574317676,1.12090917424849,0.0074344117188281,6.89845707215824e-05,0.881472944042957,0.8556,0.00581550340362091,"P. Contaminated_Mine"
"177","Candidatus.Gottesmanbacteria",0.00344764647822848,0.00455180708938892,0.757423680424762,0.00699988236794677,0.000107268378570467,0.886915940305685,0.176,0.00544299626272804,"P. Contaminated_Mine"
"178","Candidatus.Magasanikbacteria",0.00342941178878331,0.00365450229426949,0.938407343227247,0.00697459033652804,0.000120425712206033,0.892330148423478,0.2598,0.00541420811779303,"P. Contaminated_Mine"
"179","Candidatus.Levybacteria",0.00339271504207287,0.00432541907831527,0.784366781725649,0.00714218317325472,0.000407174344664283,0.897686421292846,0.3278,0.00535627286936802,"P. Contaminated_Mine"
"180","Tenericutes",0.00335034936202456,0.0057020876726148,0.587565389096902,0.00731296839131009,0.00158870767428211,0.902975809045184,0.3214,0.005289387752338,"P. Contaminated_Mine"
"181","Lentisphaerae",0.00287832339315064,0.00819650423780208,0.351164753856393,0.0060032430536192,0.000293978369937133,0.90751998246052,0.1696,0.00454417341533597,"P. Contaminated_Mine"
"182","Candidatus.Margulisbacteria",0.00263846445323769,0.0110503285217174,0.238767964957084,0.00529040219482254,1.99656998730208e-05,0.911685476877945,0.1156,0.00416549441742498,"P. Contaminated_Mine"
"183","Candidatus.Curtissbacteria",0.00247709104043378,0.00357437839107603,0.693013097499192,0.00499435283903541,4.18054757212832e-05,0.915596201878511,0.179,0.003910725000566,"P. Contaminated_Mine"
"184","Acidobacteria",0.00246064522500109,0.00245170556805889,1.00364630119484,0.00453064967406557,0.00441109116570171,0.91948096293164,0.955,0.00388476105312896,"P. Contaminated_Mine"
"185","Candidatus.Zambryskibacteria",0.00231205862926258,0.00363494534078523,0.636064207986996,0.00464980821322475,2.67174915653086e-05,0.923131141845794,0.2612,0.00365017891415409,"P. Contaminated_Mine"
"186","Candidatus.Rokubacteria",0.00224523021347586,0.00312303045334429,0.718926775456691,0.0047124773993328,0.000568562693069013,0.926675814925847,0.3668,0.00354467308005302,"P. Contaminated_Mine"
"187","Candidatus.Kaiserbacteria",0.00224176163554882,0.00244178055522979,0.918084809360707,0.00456582771848826,8.62472929870065e-05,0.930215011963964,0.306,0.00353919703811689,"P. Contaminated_Mine"
"188","Verrucomicrobia",0.00215937500783637,0.00284998106891015,0.7576804742293,0.00527684409525704,0.00234711869826688,0.933624140530858,0.8718,0.00340912856689402,"P. Contaminated_Mine"
"189","Candidatus.Staskawiczbacteria",0.0020676176454684,0.00337784056585017,0.612112266745782,0.00416767986099857,3.37688382275511e-05,0.936888406512914,0.207,0.00326426598205609,"P. Contaminated_Mine"
"190","Candidatus.Raymondbacteria",0.00193187084012804,0.00597510242861349,0.323320120986834,0.00387225941569978,2.0389429705184e-05,0.939938361265901,0.1556,0.00304995475298697,"P. Contaminated_Mine"
"191","Candidatus.Giovannonibacteria",0.00191264438715932,0.00225350388547578,0.848742440377692,0.00384062078753439,1.58915890829885e-05,0.942957962120275,0.1684,0.00301960085437403,"P. Contaminated_Mine"
"192","Candidatus.Shapirobacteria",0.001759088858507,0.0026616908164172,0.660891508381445,0.00356015219251858,4.36877194027308e-05,0.945735136097689,0.8268,0.00277717397741395,"P. Contaminated_Mine"
"193","Candidatus.Melainabacteria",0.00173885392570868,0.00249446078089535,0.697086095330207,0.00351667336578271,4.08568112116666e-05,0.948480364031827,0.2208,0.00274522793413801,"P. Contaminated_Mine"
"194","Candidatus.Azambacteria",0.00172506852389316,0.00198026515691884,0.8711300695596,0.00350047891442941,5.29859496539147e-05,0.951203828165344,0.2012,0.00272346413351698,"P. Contaminated_Mine"
"195","Nitrospinae",0.00167151130624781,0.00261085813775334,0.640215292465549,0.00346418158528905,0.000124209689952462,0.953842738462693,0.2062,0.00263891029734897,"P. Contaminated_Mine"
"196","Candidatus.Amesbacteria",0.00154708682274783,0.00237827248799453,0.650508648843851,0.00310818914785666,1.458756368186e-05,0.956285212726661,0.2394,0.00244247426396804,"P. Contaminated_Mine"
"197","Candidatus.Yonathbacteria",0.00111299616891139,0.00285439214408684,0.389924058338329,0.00224564338497112,2.11414769676316e-05,0.958042363300558,0.202,0.00175715057389703,"P. Contaminated_Mine"
"198","Candidatus.Beckwithbacteria",0.00109059850152016,0.00149031000033291,0.731793050624727,0.00218732238083343,6.30181477929214e-06,0.959764153398643,0.5102,0.00172179009808493,"P. Contaminated_Mine"
"199","Candidatus.Woesearchaeota",0.00106304411189763,0.00136613883217992,0.778137687661918,0.00230818517376085,0.000266042504905582,0.961442441809219,0.6996,0.00167828841057605,"P. Contaminated_Mine"
"200","Candidatus.Berkelbacteria",0.000873836034555429,0.000898016549944091,0.973073418980789,0.00178193921464447,3.5651088848193e-05,0.962822016629422,0.9764,0.00137957482020301,"P. Contaminated_Mine"
"201","Thaumarchaeota",0.000855602137732058,0.00151170819007155,0.565983662291042,0.00184681165075849,0.000536645105062023,0.964172804556046,0.6982,0.00135078792662402,"P. Contaminated_Mine"
"202","Candidatus.Terrybacteria",0.000840772632034055,0.000909716835677699,0.924213556416944,0.00169592292498791,1.49683822130046e-05,0.965500180295659,0.2482,0.00132737573961295,"P. Contaminated_Mine"
"203","Candidatus.Taylorbacteria",0.000816946329567805,0.000887744247138098,0.920249646451068,0.00165704810291822,2.42106594867332e-05,0.966789940091731,0.1742,0.00128975979607204,"P. Contaminated_Mine"
"204","Candidatus.Pacebacteria",0.000806488599317954,0.00134811300771927,0.598235158847972,0.00164157663439153,2.92697433852046e-05,0.968063189672204,0.812,0.00127324958047292,"P. Contaminated_Mine"
"205","Candidatus.Jorgensenbacteria",0.000764805414007891,0.00104962661995816,0.728645214846381,0.00153805450527439,8.81901915971283e-06,0.969270631629042,0.7278,0.00120744195683808,"P. Contaminated_Mine"
"206","Candidatus.Nealsonbacteria",0.000744594901204286,0.000793460773384948,0.938414255852627,0.00168158732659166,0.000215736093917863,0.970446166095843,1,0.00117553446680096,"P. Contaminated_Mine"
"207","Candidatus.Edwardsbacteria",0.000717632770153447,0.00237006820091322,0.302789923883597,0.00144084158463734,6.13348827430458e-06,0.971579133907543,0.137,0.00113296781170003,"P. Contaminated_Mine"
"208","Candidatus.Firestonebacteria",0.000690481939979543,0.00171660688469124,0.402236496973934,0.00139237120512288,1.28610696079145e-05,0.972669237154069,0.1878,0.00109010324652603,"P. Contaminated_Mine"
"209","Candidatus.Buchananbacteria",0.000606059149149325,0.000591139870794748,1.02523815274804,0.00124171038886328,3.07999309958364e-05,0.973626057322449,0.1346,0.000956820168379946,"P. Contaminated_Mine"
"210","Candidatus.Wildermuthbacteria",0.000559348979957092,0.000717765187963071,0.779292433427227,0.0011267992659731,8.55654835138803e-06,0.974509133480835,0.21,0.000883076158386009,"P. Contaminated_Mine"
"211","Candidatus.Wallbacteria",0.00054724886174957,0.00176184317097282,0.310611563370536,0.00110001363445028,5.81852330431484e-06,0.975373106492017,0.1342,0.000863973011182018,"P. Contaminated_Mine"
"212","Candidatus.Adlerbacteria",0.000535596005656745,0.000981642092556147,0.545612305868099,0.00107159785228371,4.1995329331966e-07,0.976218682474221,0.1816,0.000845575982203917,"P. Contaminated_Mine"
"213","Candidatus.Marinimicrobia",0.000530738992768564,0.000371387376333554,1.42907117093795,0.000820420221074971,0.00134226075462168,0.977056590412975,0.1586,0.000837907938754046,"P. Contaminated_Mine"
"214","Candidatus.Liptonbacteria",0.000528307413642842,0.000553107018393512,0.955163098774808,0.00107042563083027,1.43646993538576e-05,0.977890659478985,0.229,0.000834069066010024,"P. Contaminated_Mine"
"215","Fusobacteria",0.000493575547345871,0.000277876960055716,1.77623775374146,0.000551820042151195,0.00119199542606268,0.978669895365421,0.0086,0.000779235886436025,"P. Contaminated_Mine"
"216","Candidatus.Vogelbacteria",0.000447925287924235,0.000831062604937666,0.538978995400511,0.000916156429506792,2.17946668907989e-05,0.97937706058191,0.2388,0.000707165216488947,"P. Contaminated_Mine"
"217","Candidatus.Komeilibacteria",0.000440461356297568,0.000435821358331962,1.01064655936865,0.000911836691871557,3.22760594407959e-05,0.98007244206355,0.2814,0.000695381481640056,"P. Contaminated_Mine"
"218","Gemmatimonadetes",0.000438305038908915,0.000385935582927831,1.13569481099357,0.00109810733070357,0.000796849947346917,0.980764419243862,0.9898,0.000691977180311998,"P. Contaminated_Mine"
"219","Candidatus.Kerfeldbacteria",0.00043403170956325,0.000970786498633538,0.447092857362752,0.00088346348284531,1.6028637748149e-05,0.981449649875244,0.4762,0.000685230631381928,"P. Contaminated_Mine"
"220","Crenarchaeota",0.000432435977728806,0.000301900679031205,1.43237828784118,0.000251108614878841,0.0010136332536817,0.982132361233706,8e-04,0.000682711358461985,"P. Contaminated_Mine"
"221","Candidatus.Campbellbacteria",0.000427273530639416,0.000647559986143223,0.659820773028609,0.000858830795321338,4.45367510102595e-06,0.982806922342311,0.1942,0.000674561108605087,"P. Contaminated_Mine"
"222","Candidatus.Sungbacteria",0.000422560404965839,0.000372570594286922,1.13417540580355,0.000858131176179603,1.34089604238957e-05,0.983474042570423,0.251,0.000667120228111995,"P. Contaminated_Mine"
"223","Candidatus.Doudnabacteria",0.000414062641806747,0.000336623783992907,1.23004571125453,0.000835116085811122,7.24670968926137e-06,0.984127746894843,0.0958,0.000653704324419913,"P. Contaminated_Mine"
"224","Candidatus.Blackburnbacteria",0.000394442395206508,0.000446757286103211,0.882900866927066,0.000824692041960327,4.78272259141596e-05,0.984750475616169,0.2204,0.000622728721326071,"P. Contaminated_Mine"
